"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"1302","El Fantasmo de Canterville y Otros Cuentos","Lectorum","Sigmar",6615,3.91,5275,72,"Paperback","https://www.bookdepository.com/es/El-Fantasmo-de-Canterville-y-Otros-Cuentos-Lectorum/9789501112641?ref=grid-view"
"1303","Pinocho","Natalia Rivera","Sigmar",8800,0,0,24,"Paperback","https://www.bookdepository.com/es/Pinocho-Natalia-Rivera/9789501113105?ref=grid-view"
"1304","Clasicos de aventuras/classic Adventures","Jack London","Editorial Sigmar S.A.C.I.",6337,3,1,70,"Paperback","https://www.bookdepository.com/es/Clasicos-de-aventuras-classic-Adventures-Jack-London/9789501113006?ref=grid-view"
"1305","Edipo Rey","Sofocles","Sigmar",7160,3.71,172770,72,"Paperback","https://www.bookdepository.com/es/Edipo-Rey-Sofocles/9789501116922?ref=grid-view"
"1306","Clasicos Fantasticos - Clasicos Juveniles","Mary Elizabeth Braddon","Sigmar",6429,3.56,9,72,"Paperback","https://www.bookdepository.com/es/Clasicos-Fantasticos-Clasicos-Juveniles-Mary-Elizabeth-Braddon/9789501113730?ref=grid-view"
"1307","Clasicos Argentinos /Classic Argentine Stories","Jose Hernandez","Editorial Sigmar S.A.C.I.",6474,0,0,72,"Paperback","https://www.bookdepository.com/es/Clasicos-Argentinos-Classic-Argentine-Stories-Jose-Hernandez/9789501114096?ref=grid-view"
"1308","Pinocho","Sigmar","Sigmar",12026,0,0,8,"Paperback","https://www.bookdepository.com/es/Pinocho-Sigmar/9789501117479?ref=grid-view"
"1309","La Sirenita","Sigmar","Sigmar",6985,0,0,15,"Paperback","https://www.bookdepository.com/es/La-Sirenita-Sigmar/9789501117486?ref=grid-view"
"1310","Si los dinosaurios vivieran hoy... / If Dinosaurs Lived Today...","Paula Vera","Editorial Sigmar S.A.C.I.",32781,0,0,95,"Hardback","https://www.bookdepository.com/es/Si-los-dinosaurios-vivieran-hoy-If-Dinosaurs-Lived-Today-Paula-Vera/9789501125283?ref=grid-view"
"1311","El Siglo XX","Marcelo Birmajer","Fondo de Cultura Economica USA",11811,3.19,26,125,"Paperback","https://www.bookdepository.com/es/El-Siglo-XX-Marcelo-Birmajer/9789681670566?ref=grid-view"
"1312","La Leche, Para Todos Los Pequenos / Milk, for the Little Ones","Catherine de Sairigne","ALTEA",9754,0,0,31,"Paperback","https://www.bookdepository.com/es/La-Leche-Para-Todos-Los-Pequenos-Milk-for-Little-Ones-Catherine-de-Sairigne/9789707700932?ref=grid-view"
"1313","Ali Baba y los 40 ladrones","Anonimo","Selector",8499,3,1,80,"Paperback","https://www.bookdepository.com/es/Ali-Baba-y-los-40-ladrones-Anonimo/9789708030588?ref=grid-view"
"1314","Diviertete Con Sonido","Carlos Gutierrez","Selector",9393,0,0,160,"Paperback","https://www.bookdepository.com/es/Diviertete-Con-Sonido-Carlos-Gutierrez/9789708030755?ref=grid-view"
"1315","El Ladron de Suenos","Bernardo Fernández","Almadia",22336,3.85,130,216,"Hardback","https://www.bookdepository.com/es/El-Ladron-de-Suenos-Bernardo-Fernández/9789709854435?ref=grid-view"
"1316","Piedras De Carne/ Stones Of Meat","Bernat Castany Prado","Editorial Progreso Sa De Cv",17083,3.7,10,160,"Paperback","https://www.bookdepository.com/es/Piedras-De-Carne-Stones-Meat-Bernat-Castany-Prado/9789706418104?ref=grid-view"
"1317","El Museo De Los Ninos/ The Museum Of Children","Betina Keizman","Editorial Progreso Sa De Cv",17083,0,0,141,"Paperback","https://www.bookdepository.com/es/El-Museo-De-Los-Ninos-Museum-Children-Betina-Keizman/9789706417688?ref=grid-view"
"1318","El Quijote de la Mancha","Miguel De Servantes Saavedra","Selector, S.A. de C.V.",8499,3.88,213429,80,"Paperback","https://www.bookdepository.com/es/El-Quijote-de-la-Mancha-Miguel-De-Servantes-Saavedra/9789706434098?ref=grid-view"
"1319","La isla del tesoro","Robert Louis Stevenson","Selector, S.A. de C.V.",8499,3.83,407460,80,"Paperback","https://www.bookdepository.com/es/La-isla-del-tesoro-Robert-Louis-Stevenson/9789706435262?ref=grid-view"
"1320","Robinson Crusoe","Daniel Defoe","Selector, S.A. de C.V.",8499,0,0,80,"Paperback","https://www.bookdepository.com/es/Robinson-Crusoe-Daniel-Defoe/9789706435026?ref=grid-view"
"1321","Me Pasan Cosas...","Alicia Guzman","Ediciones Lea",9870,2.33,3,48,"Paperback","https://www.bookdepository.com/es/Me-Pasan-Cosas-Alicia-Guzman/9789871257935?ref=grid-view"
"1322","Un Punado de Semillas","Monica Hughes","EDICIONES EKARE",11422,3.86,28,32,"Paperback","https://www.bookdepository.com/es/Un-Punado-de-Semillas-Monica-Hughes/9789802572434?ref=grid-view"
"1323","Di Que Fue Un Sue o","Javier Serrano Copete","Elaleph.com",14252,0,0,172,"Paperback","https://www.bookdepository.com/es/Di-Que-Fue-Un-Sue-o-Javier-Serrano-Copete/9789871070480?ref=grid-view"
"1324","Palabra de Nadie / Word of Nadie","Alfredo Gomez Cerda","Luis Vives Editorial",23447,0,0,180,"Paperback","https://www.bookdepository.com/es/Palabra-de-Nadie-Word-Nadie-Alfredo-Gomez-Cerda/9788426390455?ref=grid-view"
"1325","La Travesia de La Busqueda del Amor y Esperanza","Maria De Los Angeles Aliser","Xlibris",18241,0,0,48,"Paperback","https://www.bookdepository.com/es/La-Travesia-de-La-Busqueda-del-Amor-y-Esperanza-Maria-De-Los-Angeles-Aliser/9781483632117?ref=grid-view"
"1326","Jorge de Argentina (Spanish)","Jamie Stuart Wolfe","Pauline Books & Media",13178,4.83,6,58,"Paperback","https://www.bookdepository.com/es/Jorge-de-Argentina-Spanish-Jamie-Stuart-Wolfe/9780819840073?ref=grid-view"
"1327","La Poeta del Piso de Arriba","Ortiz Cofer","Pinata Books",17398,4.67,3,1,"Hardback","https://www.bookdepository.com/es/La-Poeta-del-Piso-de-Arriba-Ortiz-Cofer/9781558857889?ref=grid-view"
"1328","El miedo de Ivan","Ariel Andres Almada","Cuento de Luz SL",18271,3.89,9,32,"Hardback","https://www.bookdepository.com/es/El-miedo-de-Ivan-Ariel-Andres-Almada/9788415784241?ref=grid-view"
"1329","Estegosaurio. El Dinosaurio Con Tejado","Gary Jeffrey","Editorial Oceano de Mexico",18402,4.5,6,32,"Hardback","https://www.bookdepository.com/es/Estegosaurio-El-Dinosaurio-Con-Tejado-Gary-Jeffrey/9786074006155?ref=grid-view"
"1330","El Nino Volador 2 (libro ilustrado)","Amy Potter","Createspace Independent Publishing Platform",8802,4.29,100,48,"Paperback","https://www.bookdepository.com/es/El-Nino-Volador-2-libro-ilustrado-Amy-Potter/9781493688395?ref=grid-view"
"1331","Mil Pedazos Mas","Sonia J Tirado","Createspace Independent Publishing Platform",13299,0,0,132,"Paperback","https://www.bookdepository.com/es/Mil-Pedazos-Mas-Sonia-J-Tirado/9781484074916?ref=grid-view"
"1332","Fortuna","Enrique Perez Escrich","Createspace Independent Publishing Platform",8571,3.57,7,64,"Paperback","https://www.bookdepository.com/es/Fortuna-Enrique-Perez-Escrich/9781494443139?ref=grid-view"
"1333","El Planeta de Los Can bales","Antonio De Chencha","Createspace Independent Publishing Platform",13602,2.5,2,228,"Paperback","https://www.bookdepository.com/es/El-Planeta-de-Los-Can-bales-Antonio-De-Chencha/9781481994064?ref=grid-view"
"1334","Las Ovejitas de Muchos Colores","Maria Del Carmen Guzman","Maria del C Guzman",9012,0,0,26,"Paperback","https://www.bookdepository.com/es/Las-Ovejitas-de-Muchos-Colores-Maria-Del-Carmen-Guzman/9780985563967?ref=grid-view"
"1335","Nene traviesa","La Pereza Ediciones","Createspace Independent Publishing Platform",11158,0,0,34,"Paperback","https://www.bookdepository.com/es/Nene-traviesa-La-Pereza-Ediciones/9781495494062?ref=grid-view"
"1336","Tae Kwon Do, El profesor.","Jose Ramon Fonseca Sanchez","Createspace Independent Publishing Platform",23363,0,0,484,"Paperback","https://www.bookdepository.com/es/Tae-Kwon-Do-El-profesor-Jose-Ramon-Fonseca-Sanchez/9781496070586?ref=grid-view"
"1337","Hola, Bali","Giselle Shardlow","Createspace Independent Publishing Platform",13252,4.5,53,52,"Paperback","https://www.bookdepository.com/es/Hola-Bali-Giselle-Shardlow/9781499548006?ref=grid-view"
"1338","Tu eres her-mo-si-si-ma","La Pandilla De Las Mejores Amigas","Createspace Independent Publishing Platform",12954,5,1,36,"Paperback","https://www.bookdepository.com/es/Tu-eres-her-mo-si-si-ma-La-Pandilla-De-Las-Mejores-Amigas/9781499249620?ref=grid-view"
"1339","Lagrima Hechicera","Laura Conde","Createspace Independent Publishing Platform",14982,4,1,278,"Paperback","https://www.bookdepository.com/es/Lagrima-Hechicera-Laura-Conde/9781496190284?ref=grid-view"
"1340","Los que deseen Puzina","Nkiyasi Leekai Helm","Createspace Independent Publishing Platform",10678,0,0,30,"Paperback","https://www.bookdepository.com/es/Los-que-deseen-Puzina-Nkiyasi-Leekai-Helm/9781493697137?ref=grid-view"
"1341","Un dia de un cuervo","Scott H Lewis","Createspace Independent Publishing Platform",10669,0,0,32,"Paperback","https://www.bookdepository.com/es/Un-dia-de-un-cuervo-Scott-H-Lewis/9781478329121?ref=grid-view"
"1342","El Manantial Verde - The Green Spring","Sylvia M Medina","Green Kids Club, Inc.",10678,0,0,36,"Paperback","https://www.bookdepository.com/es/El-Manantial-Verde-Green-Spring-Sylvia-M-Medina/9781939871053?ref=grid-view"
"1343","El Filibusterismo","Jose Rizal","Nabu Press",24830,0,0,302,"Paperback","https://www.bookdepository.com/es/El-Filibusterismo-Jose-Rizal/9781293730195?ref=grid-view"
"1344","El retrato de Dorian Gray","Oscar Wilde","Createspace Independent Publishing Platform",18104,4.08,983093,312,"Paperback","https://www.bookdepository.com/es/El-retrato-de-Dorian-Gray-Oscar-Wilde/9781489578433?ref=grid-view"
"1345","Cuentos Misteriosos Verdaderos","Fernando Herrera Alvarez","Createspace Independent Publishing Platform",15574,0,0,216,"Paperback","https://www.bookdepository.com/es/Cuentos-Misteriosos-Verdaderos-Fernando-Herrera-Alvarez/9781501094941?ref=grid-view"
"1346","Tonalli celebrates Day of the Dead","Kelly Carlos","Createspace Independent Publishing Platform",11448,0,0,32,"Paperback","https://www.bookdepository.com/es/Tonalli-celebrates-Day-Dead-Kelly-Carlos/9781500480158?ref=grid-view"
"1347","La maldicion de las brujas de Galura","Letizia Vargiu Cubeddu","Createspace Independent Publishing Platform",22100,0,0,138,"Paperback","https://www.bookdepository.com/es/La-maldicion-de-las-brujas-de-Galura-Letizia-Vargiu-Cubeddu/9781499764857?ref=grid-view"
"1348","El Planeta de Los Tres Colores","Lourdes Benito","Createspace Independent Publishing Platform",11898,0,0,46,"Paperback","https://www.bookdepository.com/es/El-Planeta-de-Los-Tres-Colores-Lourdes-Benito/9781502594044?ref=grid-view"
"1349","Undercover","Mariana Calderon","Triada Ediciones",22655,3.84,19,362,"Paperback","https://www.bookdepository.com/es/Undercover-Mariana-Calderon/9789569362002?ref=grid-view"
"1350","Casper y Yo","Red Bud Portrait Place","Createspace Independent Publishing Platform",11158,4,1,34,"Paperback","https://www.bookdepository.com/es/Casper-y-Yo-Red-Bud-Portrait-Place/9781500503345?ref=grid-view"
"1351","Flora Y Ulises","Kate DiCamillo","Editorial Oceano de Mexico",15702,3.87,40555,240,"Paperback","https://www.bookdepository.com/es/Flora-Y-Ulises-Kate-DiCamillo/9786077354123?ref=grid-view"
"1352","La Mansion del Gavilan","Luca Blengino","La Galera",14281,3.8,5,137,"Paperback","https://www.bookdepository.com/es/La-Mansion-del-Gavilan-Luca-Blengino/9788424644307?ref=grid-view"
"1353","El hombre perfecto","Yra Reybel","Createspace Independent Publishing Platform",11657,4.17,6,160,"Paperback","https://www.bookdepository.com/es/El-hombre-perfecto-Yra-Reybel/9781500532529?ref=grid-view"
"1354","El demonio de Tiffauges","Juan Carlos De Armas","Createspace Independent Publishing Platform",18646,0,0,176,"Paperback","https://www.bookdepository.com/es/El-demonio-de-Tiffauges-Juan-Carlos-De-Armas/9781502447050?ref=grid-view"
"1355","La flor del infierno","Gael Solano","Createspace Independent Publishing Platform",23235,3,3,362,"Paperback","https://www.bookdepository.com/es/La-flor-del-infierno-Gael-Solano/9781502438959?ref=grid-view"
"1356","El Club de los Piratas","Fabiana Iglesias","Createspace Independent Publishing Platform",9285,0,0,76,"Paperback","https://www.bookdepository.com/es/El-Club-de-los-Piratas-Fabiana-Iglesias/9781508594130?ref=grid-view"
"1357","El viaje del alquimista","Juan Carlos Victorino Ortiz","Createspace Independent Publishing Platform",18136,0,0,340,"Paperback","https://www.bookdepository.com/es/El-viaje-del-alquimista-Juan-Carlos-Victorino-Ortiz/9781505393514?ref=grid-view"
"1358","Incursores de la Noche","Deborah F Munoz","Createspace Independent Publishing Platform",13852,3.7,10,208,"Paperback","https://www.bookdepository.com/es/Incursores-de-la-Noche-Deborah-F-Munoz/9781505830774?ref=grid-view"
"1359","Don Quijote de la Mancha","Miguel de Cervantes Saavedra","EPOCA",22383,3.88,213429,654,"Paperback","https://www.bookdepository.com/es/Don-Quijote-de-la-Mancha-Miguel-de-Cervantes-Saavedra/9789706276193?ref=grid-view"
"1360","Paulinda, ""La Clip""","Dra Pat","Xlibris",18613,0,0,44,"Paperback","https://www.bookdepository.com/es/Paulinda-La-Clip-Dra-Pat/9781503527706?ref=grid-view"
"1361","Una Realidad Diferente","Rafael M Barreto","Createspace Independent Publishing Platform",11250,0,0,62,"Paperback","https://www.bookdepository.com/es/Una-Realidad-Diferente-Rafael-M-Barreto/9781507616413?ref=grid-view"
"1362","Llegar a Ser Pedro","Matt Tavares","Candlewick Press (MA)",21461,4.23,533,40,"Hardback","https://www.bookdepository.com/es/Llegar-Ser-Pedro-Matt-Tavares/9780763679804?ref=grid-view"
"1363","Cuando Crezca Quiero Ser... !veterinaria! (When I Grow Up I Want To Be...a Veterinarian!)","Wigu Publishing","Wigu Publishing",13506,0,0,62,"Paperback","https://www.bookdepository.com/es/Cuando-Crezca-Quiero-Ser-veterinaria-When-I-Grow-Up-I-Want-Be-Veterinarian-Wigu-Publishing/9781939973122?ref=grid-view"
"1364","Los Cuentos de Astaria","Alison Oropeza","Createspace Independent Publishing Platform",19685,4,6,366,"Paperback","https://www.bookdepository.com/es/Los-Cuentos-de-Astaria-Alison-Oropeza/9781505810240?ref=grid-view"
"1365","Cartas por el cielo","Fabian Tapia","Createspace Independent Publishing Platform",11142,4.04,49,134,"Paperback","https://www.bookdepository.com/es/Cartas-por-el-cielo-Fabian-Tapia/9781506141848?ref=grid-view"
"1366","Cuentos para poner la piel de gallina","Antton Dueso","Createspace Independent Publishing Platform",9730,0,0,76,"Paperback","https://www.bookdepository.com/es/Cuentos-para-poner-la-piel-de-gallina-Antton-Dueso/9781507506479?ref=grid-view"
"1367","De la Amazonia a Venus","Emilio Marrero","Createspace Independent Publishing Platform",12597,0,0,154,"Paperback","https://www.bookdepository.com/es/De-la-Amazonia-Venus-Emilio-Marrero/9781496003812?ref=grid-view"
"1368","!Hola, Mundo!, !Hola, Amigos! Level 2 Activity Book","Maria Gomez Castro","Cambridge-Edinumen",17089,0,0,28,"Paperback","https://www.bookdepository.com/es/Hola-Mundo-Hola-Amigos-Level-2-Activity-Book-Maria-Gomez-Castro/9788498486179?ref=grid-view"
"1369","Los árboles y yo / The Trees and I","Cecilia Blanco","Lectorum Pubns",13875,0,0,32,"Paperback","https://www.bookdepository.com/es/Los-árboles-y-yo-Trees-I-Cecilia-Blanco/9789502414317?ref=grid-view"
"1370","Don Batuta Busca Musicos Para Su Orquesta","María Menéndez-Ponte","BAMBU",12511,0,0,96,"Hardback","https://www.bookdepository.com/es/Don-Batuta-Busca-Musicos-Para-Su-Orquesta-María-Menéndez-Ponte/9788483433058?ref=grid-view"
"1371","Por mil huesecillos, como pesa el brontosaurio! / Don't Wake the Dinosaur!","Geronimo Stilton","Lectorum Pubns",10648,4.21,411,123,"Paperback","https://www.bookdepository.com/es/Por-mil-huesecillos-como-pesa-el-brontosaurio-Dont-Wake-Dinosaur-Geronimo-Stilton/9788408122838?ref=grid-view"
"1372","Si Piensas que Conoces de Duendes...!PIENSALO de NUEVO!","Lani Maldonado","Lani Maldonado",18556,0,0,42,"Hardback","https://www.bookdepository.com/es/Si-Piensas-que-Conoces-de-Duendes-PIENSALO-de-NUEVO-Lani-Maldonado/9780990556633?ref=grid-view"
"1373","La Historia de Kickapoo John (Spanish and English)","Vicki Leary","Outskirts Press",14526,0,0,36,"Paperback","https://www.bookdepository.com/es/La-Historia-de-Kickapoo-John-Spanish-English-Vicki-Leary/9781478726678?ref=grid-view"
"1374","Lessons from a Southern Mother","Alex Beene","Hilliard Press",23915,0,0,44,"Hardback","https://www.bookdepository.com/es/Lessons-from-Southern-Mother-Alex-Beene/9780991279265?ref=grid-view"
"1375","Guerra en el Cementerio","Kassfinol","Createspace Independent Publishing Platform",13699,4.57,40,206,"Paperback","https://www.bookdepository.com/es/Guerra-en-el-Cementerio-Kassfinol/9781505463071?ref=grid-view"
"1376","Mindury","Noemi Bara","Editorial Tintamala",9679,4,1,98,"Paperback","https://www.bookdepository.com/es/Mindury-Noemi-Bara/9788416030163?ref=grid-view"
"1377","La fe de Oimiuq","Jesus Cernuda","Createspace Independent Publishing Platform",11340,0,0,150,"Paperback","https://www.bookdepository.com/es/La-fe-de-Oimiuq-Jesus-Cernuda/9781505262285?ref=grid-view"
"1378","Dia de Charli's Fantastico en el Parque","Stacy M Johnson","Createspace Independent Publishing Platform",10444,0,0,28,"Paperback","https://www.bookdepository.com/es/Dia-de-Charlis-Fantastico-en-el-Parque-Stacy-M-Johnson/9781505391046?ref=grid-view"
"1379","Dario en el pais de las malas vias","Hector Zendejas","Createspace Independent Publishing Platform",19013,0,0,348,"Paperback","https://www.bookdepository.com/es/Dario-en-el-pais-de-las-malas-vias-Hector-Zendejas/9781505487046?ref=grid-view"
"1380","The Donkey Lady Fights La Llorona and Other Stories / La Senora Asno Se Enfrenta a la Llorona Y Otros Cuentos","Maira E Alvarez","Pinata Books",11557,3.65,17,NA,"Paperback","https://www.bookdepository.com/es/Donkey-Lady-Fights-La-Llorona-Other-Stories-La-Senora-Asno-Se-Enfrenta-la-Llorona-Y-Otros-Cuentos-Maira-E-Alvarez/9781558858169?ref=grid-view"
"1381","Mundo Real Media Edition Level 1 Teacher's Edition plus ELEteca Access and Digital Master Guide","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",87447,0,0,348,"Mixed media product","https://www.bookdepository.com/es/Mundo-Real-Media-Edition-Level-1-Teachers-Edition-plus-ELEteca-Access-Digital-Master-Guide-Celia-Meana/9781107473294?ref=grid-view"
"1382","Kelly Dallton Operacion","Eloy Lopez","Createspace Independent Publishing Platform",27674,0,0,580,"Paperback","https://www.bookdepository.com/es/Kelly-Dallton-Operacion-Eloy-Lopez/9781508693857?ref=grid-view"
"1383","Amistades Secretas","Agustín Fernández Paz","Edebe Pub",12851,4,1,68,"Paperback","https://www.bookdepository.com/es/Amistades-Secretas-Agustín-Fernández-Paz/9788468315928?ref=grid-view"
"1384","Esteban Vence Sus Miedos","Diana Baker","Createspace Independent Publishing Platform",11283,0,0,40,"Paperback","https://www.bookdepository.com/es/Esteban-Vence-Sus-Miedos-Diana-Baker/9781500395339?ref=grid-view"
"1385","King Kong !vive!","Adolfo Perez Agusti","Createspace Independent Publishing Platform",14580,0,0,248,"Paperback","https://www.bookdepository.com/es/King-Kong-vive-Adolfo-Perez-Agusti/9781492121701?ref=grid-view"
"1386","Mundo Real Media Edition Level 3 Teacher's Edition plus ELEteca Access and Digital Master Guide","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",85674,0,0,336,"Mixed media product","https://www.bookdepository.com/es/Mundo-Real-Media-Edition-Level-3-Teachers-Edition-plus-ELEteca-Access-Digital-Master-Guide-Celia-Meana/9781107472723?ref=grid-view"
"1387","No sin besarte","Gael Solano","Createspace Independent Publishing Platform",18451,3.57,7,316,"Paperback","https://www.bookdepository.com/es/No-sin-besarte-Gael-Solano/9781500815134?ref=grid-view"
"1388","Los Cuentos de Hadas de Fasieland - 2","Michael Raduga","Createspace Independent Publishing Platform",10925,0,0,26,"Paperback","https://www.bookdepository.com/es/Los-Cuentos-de-Hadas-de-Fasieland-2-Michael-Raduga/9781500933845?ref=grid-view"
"1389","La Esencia de Mary Ann","Carmen R Yasko","Createspace Independent Publishing Platform",11286,0,0,106,"Paperback","https://www.bookdepository.com/es/La-Esencia-de-Mary-Ann-Carmen-R-Yasko/9781495423352?ref=grid-view"
"1390","Rojo Como La Sangre","Salla Simukka","La Galera",25002,3.42,6629,310,"Paperback","https://www.bookdepository.com/es/Rojo-Como-La-Sangre-Salla-Simukka/9788494080197?ref=grid-view"
"1391","La Caja De Zapatos De La Hermana De Annie","Annette Crespo","Createspace Independent Publishing Platform",13114,0,0,50,"Paperback","https://www.bookdepository.com/es/La-Caja-De-Zapatos-De-La-Hermana-De-Annie-Annette-Crespo/9781492304067?ref=grid-view"
"1392","La Seguridad En Internet (Online Safety)","Caitie Mcaneney","PowerKids Press",20642,3,1,24,"Hardback","https://www.bookdepository.com/es/La-Seguridad-En-Internet-Online-Safety-Caitie-Mcaneney/9781499401929?ref=grid-view"
"1393","Biblia un Dia a la Vez-NVI","Zondervan","Vida Publishers",21034,0,0,1271,"Paperback","https://www.bookdepository.com/es/Biblia-un-Dia-la-Vez-NVI-Zondervan/9780829766790?ref=grid-view"
"1394","Creer - Edicion Para Ninos","Randy Frazee","Vida Publishers",12136,4.41,17,224,"Paperback","https://www.bookdepository.com/es/Creer-Edicion-Para-Ninos-Randy-Frazee/9780829766417?ref=grid-view"
"1395","Yo Soy Bella","Remember This Tiny Kid Storybooks","Createspace Independent Publishing Platform",12119,0,0,34,"Paperback","https://www.bookdepository.com/es/Yo-Soy-Bella-Remember-This-Tiny-Kid-Storybooks/9781494983741?ref=grid-view"
"1396","El principe feliz y otros cuentos","Oscar Wilde","Createspace Independent Publishing Platform",9992,4.14,15686,64,"Paperback","https://www.bookdepository.com/es/El-principe-feliz-y-otros-cuentos-Oscar-Wilde/9781500536480?ref=grid-view"
"1397","Lo Mejor de Hans Christian Andersen en Espanol Moderno","Carmen Huipe","Createspace Independent Publishing Platform",12084,0,0,130,"Paperback","https://www.bookdepository.com/es/Lo-Mejor-de-Hans-Christian-Andersen-en-Espanol-Moderno-Carmen-Huipe/9781494854676?ref=grid-view"
"1398","Realidades Paralelas","Alejandro Vilches a","Createspace Independent Publishing Platform",17925,3,1,338,"Paperback","https://www.bookdepository.com/es/Realidades-Paralelas-Alejandro-Vilches/9781494871758?ref=grid-view"
"1399","La Princesa Perdida","Moshe Mykoff","Breslov Research Institute",21435,4.13,30,68,"Paperback","https://www.bookdepository.com/es/La-Princesa-Perdida-Moshe-Mykoff/9781928822806?ref=grid-view"
"1400","El Resplandor de la Luna","Fernanda Nunez Nunez11","Createspace Independent Publishing Platform",12538,0,0,192,"Paperback","https://www.bookdepository.com/es/El-Resplandor-de-la-Luna-Fernanda-Nunez-Nunez11/9781499673722?ref=grid-view"
"1401","Espacio Abierto Niveau 2 Livre du maitre + acces a ELEteca","David Isa De Los Santos","Cambridge-Edinumen",62159,0,0,210,"Mixed media product","https://www.bookdepository.com/es/Espacio-Abierto-Niveau-2-Livre-du-maitre-acces-ELEteca-David-Isa-De-Los-Santos/9788498485110?ref=grid-view"
"1402","Diario de Charlie Small 11. El Nido del Halcon","Charlie Small","Roca Editorial",15604,4.3,20,176,"Hardback","https://www.bookdepository.com/es/Diario-de-Charlie-Small-11-El-Nido-del-Halcon-Charlie-Small/9788415235774?ref=grid-view"
"1403","Marejada","Diana G Romero","Createspace Independent Publishing Platform",22070,3.74,90,456,"Paperback","https://www.bookdepository.com/es/Marejada-Diana-G-Romero/9781514818305?ref=grid-view"
"1404","El caliz Un viaje misterioso","Miriam Nuñez Bautista","Createspace Independent Publishing Platform",15981,0,0,188,"Paperback","https://www.bookdepository.com/es/El-caliz-Un-viaje-misterioso-Miriam-Nuñez-Bautista/9781511560108?ref=grid-view"
"1405","La vuelta al mundo en 80 dias","Julio Verne","Createspace Independent Publishing Platform",18247,3.94,186990,278,"Paperback","https://www.bookdepository.com/es/La-vuelta-al-mundo-en-80-dias-Julio-Verne/9781516975990?ref=grid-view"
"1406","quien Se Fue de Esta Manera?","Candice Wiester","Xlibris",18523,0,0,30,"Paperback","https://www.bookdepository.com/es/quien-Se-Fue-de-Esta-Manera-Candice-Wiester/9781503593176?ref=grid-view"
"1407","Quarums","Marina Mayoral","Createspace Independent Publishing Platform",20296,4,1,348,"Paperback","https://www.bookdepository.com/es/Quarums-Marina-Mayoral/9781511594615?ref=grid-view"
"1408","Gorilas Libro Para Colorear","El Blokehead","Blurb",10328,0,0,30,"Paperback","https://www.bookdepository.com/es/Gorilas-Libro-Para-Colorear-El-Blokehead/9781320452557?ref=grid-view"
"1409","Ropa para Mujeres Libro Para Colorear","El Blokehead","Blurb",10328,0,0,30,"Paperback","https://www.bookdepository.com/es/Ropa-para-Mujeres-Libro-Para-Colorear-El-Blokehead/9781320461382?ref=grid-view"
"1410","Cool Salsa","Oscar Hijuelos","Perfection Learning",17657,3.98,45,123,"Hardback","https://www.bookdepository.com/es/Cool-Salsa-Oscar-Hijuelos/9781627655941?ref=grid-view"
"1411","Tia Tata 'Cuentacuentos' y otros 'Esperpentos'","Karla Barro","Createspace Independent Publishing Platform",11447,0,0,122,"Paperback","https://www.bookdepository.com/es/Tia-Tata-Cuentacuentos-y-otros-Esperpentos-Karla-Barro/9781514779705?ref=grid-view"
"1412","El calor de diciembre","Sol Marcos Salazar","Createspace Independent Publishing Platform",9361,0,0,136,"Paperback","https://www.bookdepository.com/es/El-calor-de-diciembre-Sol-Marcos-Salazar/9781511787130?ref=grid-view"
"1413","Sizigia","Diana G Romero","Createspace Independent Publishing Platform",17087,3.78,36,322,"Paperback","https://www.bookdepository.com/es/Sizigia-Diana-G-Romero/9781499717679?ref=grid-view"
"1414","Rebelion En Verne","Marisol Ortiz De Zarate","BAMBU",14526,2.4,5,208,"Paperback","https://www.bookdepository.com/es/Rebelion-En-Verne-Marisol-Ortiz-De-Zarate/9788483433713?ref=grid-view"
"1415","La Orden de los Caballeros Timidos","Alma Kaplan","Createspace Independent Publishing Platform",14113,0,0,228,"Paperback","https://www.bookdepository.com/es/La-Orden-de-los-Caballeros-Timidos-Alma-Kaplan/9781489568779?ref=grid-view"
"1416","El asombroso viaje de Pluma de Angel","Michele Rodriguez","Createspace Independent Publishing Platform",10253,0,0,132,"Paperback","https://www.bookdepository.com/es/El-asombroso-viaje-de-Pluma-de-Angel-Michele-Rodriguez/9781514623121?ref=grid-view"
"1417","El jardin de atras","Inés Díaz Arriero","Createspace Independent Publishing Platform",14111,3.67,9,222,"Paperback","https://www.bookdepository.com/es/El-jardin-de-atras-Inés-Díaz-Arriero/9781514684962?ref=grid-view"
"1418","SuPer Geologia! / Geology Rocks!","Grace Hansen","ABDO Publishing Co",131921,3.17,6,24,"Hardback","https://www.bookdepository.com/es/SuPer-Geologia-Geology-Rocks-Grace-Hansen/9781680803303?ref=grid-view"
"1419","La sen~ora y el a´guila","Idries Shah","Hoopoe Books",10707,3.84,50,40,"Paperback","https://www.bookdepository.com/es/La-sen~ora-y-el-a´guila-Idries-Shah/9781942698999?ref=grid-view"
"1420","El Regreso de Los Ca dos","J a Garcia Bedoya","Createspace Independent Publishing Platform",14959,2,1,252,"Paperback","https://www.bookdepository.com/es/El-Regreso-de-Los-Ca-dos-J-Garcia-Bedoya/9781533390974?ref=grid-view"
